time,water_depth_basin1,water_depth_basin2,orifice_setting,rain,forecast_low,forecast_high,forecast_int,overflow_duration_basin1,overflow_duration_basin2
2019-09-05 00:00,0.0,0.0,2.25,0,61,61,0.0,0,0
2019-09-05 01:00,0.09348195381780362,0.14399697274544224,3.0,0.0,61,61,0.0,0.0,0.0
2019-09-05 02:00,0.05454034043962926,0.09381604418264286,3.0,0.0,61,61,0.0,0.0,0.0
2019-09-05 03:00,0.031897703275979655,0.05501969338977055,3.0,0.0,48,58,0.04090499999999998,0.0,0.0
2019-09-05 04:00,0.022263580301006013,0.036786655375462766,3.0,0.3090599999999999,0,0,0.01263913043478261,0.0,0.0
2019-09-05 05:00,0.020522830790753534,0.0324181512942304,3.0,0.29069999999999996,31,37,0.0434608695652174,0.0,0.0
2019-09-05 06:00,0.026573042486416197,0.039657105702025665,3.0,0.9996000000000005,61,61,0.0,0.0,0.0
2019-09-05 07:00,0.02517250678810664,0.0373793358588148,3.0,0.0,61,61,0.0,0.0,0.0
2019-09-05 08:00,0.024388939556588822,0.03513354576142016,3.0,0.0,61,61,0.0,0.0,0.0
2019-09-05 09:00,0.02394191602717708,0.03360734367533365,3.0,0.0,61,61,0.0,0.0,0.0
2019-09-05 10:00,0.023626135352215506,0.032534688532706094,3.0,0.0,61,61,0.0,0.0,0.0
2019-09-05 11:00,0.023350098398769958,0.03173825531143754,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-05 12:00,0.051340014901022746,0.0310714589929594,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-05 13:00,0.05651379131523401,0.03049374739405658,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-05 14:00,0.05715289842104207,0.029993836543863044,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-05 15:00,0.05595191597063229,0.029543603721862023,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-05 16:00,0.05393720139488242,0.02912150336208227,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-05 17:00,0.05160390707347573,0.02871430583972595,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-05 18:00,0.0492073426016333,0.02831506478520124,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-05 19:00,0.04687512592975252,0.027920832571402276,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-05 20:00,0.04466377816128303,0.027530906038519015,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-05 21:00,0.04259170882055702,0.027145665733290775,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-05 22:00,0.040658766079811934,0.02676588582956911,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-05 23:00,0.03885707512259877,0.026392367983176797,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-06 00:00,0.03717641308592108,0.02602577675194392,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-06 01:00,0.03560651757455515,0.025666588615554816,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-06 02:00,0.03413789544935505,0.025315097669264718,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-06 03:00,0.032762001405761305,0.024971444558648005,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-06 04:00,0.031471195667009504,0.024635650974697186,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-06 05:00,0.030258644382311763,0.02430765154972498,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-06 06:00,0.029118217435759017,0.023987320205139797,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-06 07:00,0.02804439785213477,0.02367449055879543,2.25,0.0,23,29,0.036968571428571434,0.0,0.0
2019-09-06 08:00,0.07104354523289354,0.040739510186195184,2.25,1.2821399999999996,0,0,0.01512285714285714,0.0,0.0
2019-09-06 09:00,0.128566392898472,0.047062722378066406,2.25,0.3175799999999973,61,61,0.0,0.0,0.0
2019-09-06 10:00,0.15973514578770676,0.04773822703532521,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-06 11:00,0.17986172867746467,0.04891703467208295,2.25,0.0,25,31,0.030779999999999974,0.0,0.0
2019-09-06 12:00,0.2047043760314684,0.06209345698350266,2.25,0.800279999999999,61,61,0.0,0.0,0.0
2019-09-06 13:00,0.23912824471049957,0.06955883340178189,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-06 14:00,0.2640716640105129,0.06873591340754,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-06 15:00,0.2828474590546204,0.06723718959080031,2.25,0.0,36,44,0.021591428571428574,0.0,0.0
2019-09-06 16:00,0.3001947525772199,0.07497364657294342,3.0,0.4457399999999958,0,0,0.009748524590163937,0.0,0.0
2019-09-06 17:00,0.12959829001508757,0.1018460498066111,3.0,0.5910000000000073,0,0,0.005611475409836064,0.0,0.0
2019-09-06 18:00,0.06634718465188519,0.12377923900370409,3.0,0.33119999999999905,0,0,0.014464918032786883,0.0,0.0
2019-09-06 19:00,0.08338520121679463,0.16186071632532928,3.0,0.877379999999996,0,0,0.004980000000000002,0.0,0.0
2019-09-06 20:00,0.09156903776898036,0.1930742617069727,2.25,0.1543799999999882,61,61,0.0,0.0,0.0
2019-09-06 21:00,0.23546745022581078,0.20443041341510382,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-06 22:00,0.3071013588819991,0.20422568468845184,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-06 23:00,0.35703151227668256,0.19683416212820232,2.25,0.0,61,61,0.0,0.0,0.0
2019-09-07 00:00,0.3949078384442202,0.1847768009453651,3.0,0.0,61,61,0.0,0.0,0.0
2019-09-07 01:00,0.2521666493439831,0.1704575417140389,3.0,0.0,61,61,0.0,0.0,0.0
2019-09-07 02:00,0.10746453316928438,0.15649144540980142,3.0,0.0,61,61,0.0,0.0,0.0
2019-09-07 03:00,0.07055016640005521,0.1427277441538579,3.0,0.0,61,61,0.0,0.0,0.0
2019-09-07 04:00,0.06752884679438369,0.12860485668141547,3.0,0.0,61,61,0.0,0.0,0.0
2019-09-07 05:00,0.06528194696132117,0.11488187839439191,3.0,0.0,61,61,0.0,0.0,0.0
2019-09-07 06:00,0.06339917146838306,0.10294404531700427,3.0,0.0,61,61,0.0,0.0,0.0
2019-09-07 07:00,0.06171213254205114,0.09340545889272803,3.0,0.0,61,61,0.0,0.0,0.0
2019-09-07 08:00,0.060148181204166415,0.08578140122464946,3.0,0.0,61,61,0.0,0.0,0.0
