time,water_depth_basin1,water_depth_basin2,orifice_setting,rain,forecast_low,forecast_high,forecast_int
2019-09-05 00:00,0.0,0.0,3.0,0,210,256,0.019991999999999992
2019-09-05 01:00,0.11605423925278802,0.1438161248152331,2.25,0.0,156,190,0.019991999999999992
2019-09-05 02:00,0.07824234153057165,0.09393232883046132,3.75,0.0,102,124,0.019991999999999992
2019-09-05 03:00,0.032250131735666335,0.05520919405341281,2.25,0.0,48,58,0.019991999999999992
2019-09-05 04:00,0.02327666581798894,0.03692123818602274,2.25,0.3090599999999999,0,0,0.01263913043478261
2019-09-05 05:00,0.02277303599939251,0.03249676930670647,3.0,0.29069999999999996,31,37,0.0434608695652174
2019-09-05 06:00,0.02660749752383429,0.03970735532517202,2.25,0.9996000000000005,361,361,0.0
2019-09-05 07:00,0.06088323996475259,0.037370058765974414,2.25,0.0,361,361,0.0
2019-09-05 08:00,0.0690318283504747,0.03505841005689042,2.25,0.0,361,361,0.0
2019-09-05 09:00,0.07140805463249524,0.03350250936185366,2.25,0.0,361,361,0.0
2019-09-05 10:00,0.07112670642134128,0.032429686974042644,2.25,0.0,361,361,0.0
2019-09-05 11:00,0.06941052824325748,0.03165113273933505,2.25,0.0,361,361,0.0
2019-09-05 12:00,0.06689805717511071,0.031043672371503794,2.25,0.0,361,361,0.0
2019-09-05 13:00,0.06397566799807741,0.03053094034527062,2.25,0.0,361,361,0.0
2019-09-05 14:00,0.060893824740349094,0.03006810657169126,2.25,0.0,361,361,0.0
2019-09-05 15:00,0.057815988046424543,0.029630484035961142,3.75,0.0,361,361,0.0
2019-09-05 16:00,0.02237599416685135,0.029267174550399493,2.25,0.0,361,361,0.0
2019-09-05 17:00,0.043811394938197544,0.028839787033720688,2.25,0.0,361,361,0.0
2019-09-05 18:00,0.04644775468679608,0.028392396269083242,2.25,0.0,361,361,0.0
2019-09-05 19:00,0.045882744047541106,0.02796116691828935,3.0,0.0,361,361,0.0
2019-09-05 20:00,0.020883668944490227,0.027585042410443707,2.25,0.0,361,361,0.0
2019-09-05 21:00,0.038297508186939805,0.027179600922992764,2.25,0.0,361,361,0.0
2019-09-05 22:00,0.03952510606403345,0.026772558008040195,2.25,0.0,361,361,0.0
2019-09-05 23:00,0.03854967827090392,0.026383636419970737,2.25,0.0,361,361,0.0
2019-09-06 00:00,0.037088061196850444,0.026011008899798505,2.25,0.0,361,361,0.0
2019-09-06 01:00,0.035575528494888084,0.025651009867200324,2.25,0.0,361,361,0.0
2019-09-06 02:00,0.03412321588747022,0.02530108993515008,2.25,0.0,293,359,0.036968571428571434
2019-09-06 03:00,0.03275332565734313,0.02495981248535157,2.25,0.0,239,293,0.029085818181818202
2019-09-06 04:00,0.031465562138228285,0.024626430884753504,2.25,0.0,185,227,0.029085818181818202
2019-09-06 05:00,0.03025487383978187,0.02430055820211227,2.25,0.0,131,161,0.029085818181818202
2019-09-06 06:00,0.029115668114563408,0.02398197272051381,2.25,0.0,77,95,0.029085818181818202
2019-09-06 07:00,0.028042665588335222,0.023670516749278052,3.0,0.0,23,29,0.029085818181818202
2019-09-06 08:00,0.030296584839225097,0.040764383687683814,2.25,1.2821399999999996,0,0,0.01512285714285714
2019-09-06 09:00,0.11739638494897281,0.047155833882430394,3.0,0.3175799999999973,133,163,0.030779999999999974
2019-09-06 10:00,0.037422626970139754,0.04835177699424049,2.25,0.0,79,97,0.030779999999999974
2019-09-06 11:00,0.11540258089635516,0.04994301301795141,2.25,0.0,25,31,0.030779999999999974
2019-09-06 12:00,0.16020783712720604,0.06290605200987497,2.25,0.800279999999999,198,242,0.009780425531914912
2019-09-06 13:00,0.20651698811778307,0.07020567598489007,2.25,0.0,144,176,0.011195522388059733
2019-09-06 14:00,0.23751484776157378,0.06908786344766107,2.25,0.0,90,110,0.010388311688311743
2019-09-06 15:00,0.26008589648447905,0.06729841554121449,2.25,0.0,36,44,0.010388311688311743
2019-09-06 16:00,0.28029754610428154,0.07483257947278629,2.25,0.4457399999999958,0,0,0.009260473933649293
2019-09-06 17:00,0.31275490979167986,0.10086115767301167,2.25,0.5910000000000073,0,0,0.009026225165562918
2019-09-06 18:00,0.3493643015597027,0.1210342297451945,2.25,0.33119999999999905,0,0,0.011338021978021971
2019-09-06 19:00,0.39574963793225404,0.158396639500758,2.25,0.877379999999996,0,0,0.004980000000000002
2019-09-06 20:00,0.4440829995171389,0.1892006194870655,2.25,0.1543799999999882,361,361,0.0
2019-09-06 21:00,0.4830819253397582,0.2002969875926624,2.25,0.0,361,361,0.0
2019-09-06 22:00,0.514554063945678,0.2005654964872252,2.25,0.0,361,361,0.0
2019-09-06 23:00,0.5402830979854143,0.19417736775779748,2.25,0.0,361,361,0.0
2019-09-07 00:00,0.5614451002716763,0.18331476810639724,2.25,0.0,361,361,0.0
2019-09-07 01:00,0.5788646668799015,0.16956326710528893,2.25,0.0,361,361,0.0
2019-09-07 02:00,0.5931466651896571,0.15431384298684914,2.25,0.0,361,361,0.0
2019-09-07 03:00,0.6047505589605274,0.13885138907429653,2.25,0.0,361,361,0.0
2019-09-07 04:00,0.6140351071542729,0.12427756788362587,2.25,0.0,361,361,0.0
2019-09-07 05:00,0.621286699491719,0.11135767392676099,2.25,0.0,361,361,0.0
2019-09-07 06:00,0.626738116826745,0.10061429141868355,2.25,0.0,361,361,0.0
2019-09-07 07:00,0.630581409971476,0.09197138923998403,2.25,0.0,361,361,0.0
2019-09-07 08:00,0.6329770147303001,0.08488663865075179,2.25,0.0,361,361,0.0
2019-09-07 09:00,0.6340603730499101,0.07889093306146877,2.25,0.0,361,361,0.0
2019-09-07 10:00,0.6339468511921501,0.07369300501208588,2.25,0.0,361,361,0.0
2019-09-07 11:00,0.6327354641987885,0.06920535680089217,2.25,0.0,361,361,0.0
2019-09-07 12:00,0.6305117442394316,0.06876016501782084,2.25,0.0,361,361,0.0
2019-09-07 13:00,0.6273499824057189,0.06834629960950007,2.25,0.0,361,361,0.0
2019-09-07 14:00,0.6233150036193286,0.0673276006590603,2.25,0.0,361,361,0.0
2019-09-07 15:00,0.6184635879447817,0.0658870700328013,2.25,0.0,361,361,0.0
2019-09-07 16:00,0.6128456201837301,0.06449988724733134,2.25,0.0,361,361,0.0
2019-09-07 17:00,0.6065050278692203,0.06316498194639485,2.25,0.0,361,361,0.0
2019-09-07 18:00,0.5994805524467913,0.06187987251358911,2.25,0.0,361,361,0.0
2019-09-07 19:00,0.591806387449883,0.06064190292968824,2.25,0.0,361,361,0.0
2019-09-07 20:00,0.583512709494225,0.059448471084229064,2.25,0.0,361,361,0.0
2019-09-07 21:00,0.5746261220278142,0.05829710272691299,2.25,0.0,361,361,0.0
2019-09-07 22:00,0.5651700273768631,0.057185469615824415,2.25,0.0,361,361,0.0
